"id","zobrazení_cz","zobrazení_lat","nazev_cz","nazev_lat","url","skupina","nemoci","tcm_organy","ucinky","Cast-rostliny","sber","stanoviste","barva kvetu","Bezpečnost","zobrazení"
"R0212","máta rolní","mentha arvensis","mata_rolni","mentha_arvensis","https://www.brvohorik.cz/l/mata-rolni/","bylina","potize_s_travenim | nadymani | krece_v_brise | nevolnost | nachlazeni | kasel | bolesti_hlavy",,"podporuje_traveni | protikrecove | protizanetlive | antisepticke | chladive | analgeticke","nat","nat: cerven | cervenec | srpen","pole | louky | vlhka_stanoviste | u_cest | zahrady","fialova | ruzova","1","on"
"R0213","máta vodní","mentha aquatica","mata_vodni","mentha_aquatica","https://www.brvohorik.cz/l/mata-vodni/","bylina","potize_s_travenim | nadymani | krece_v_brise | nevolnost | nachlazeni | kasel",,"podporuje_traveni | protikrecove | protizanetlive | osvezujici | antisepticke","nat","nat: cerven | cervenec | srpen","brehy_vod | mokrady | vlhke_louky | prikope","ruzova | fialova","1","on"
"R0214","měsíček lékařský","calendula officinalis","mesicek_lekarsky","calendula_officinalis","https://www.brvohorik.cz/l/mesicek-lekarsky/","bylina","zanety | zanety_v_travicim_traktu | poruchy_traveni | nemoci_kuze | jizvy | pooperacni_jizvy | pahyly | hemoroidy | bradavice | pihy | hemangiomy | starecke_skvrny | opruzeniny | omrzliny | modriny | otoky | popaleniny | prolezeniny | poraneni | rany | spatne_hojici_se_rany | kozni_zanety | kozni_problemy | kozni_plisne | nehtove_plisne | plisne | kvasinky | skrkavky | svrab | ekzemy | akne | afty | vredy | hnisajici_vredy | bercove_vredy | krevni_vyrony | fistule | zanet_nehtoveho_luzka | neostry_zrak | zanety_dutiny_ustni | zanety_dasni | menstruacni_potize | gynekologicke_problemy | gynekologicke_zanety | zanet_zil | krecove_zily | varixy | nemoci_strev | zanet_tlusteho_streva | kolitida | zanety_zlucniku | zlucnikove_potize | zanety_jater | jaterni_potize | zanety_zaludku | nemoci_zaludku | zaludecni_krece | zaludecni_vredy | dvanacternikove_vredy | zloutenka | hepatitida | zanet_kostni_drene | melanom | rakovina_kuze | rakovina_prsu","jatra | slezina | zaludek | tluste_strevo | tenke_strevo","hojive | protizanetlive | dezinfekcni | antioxidacni | antisepticke | antibakterialni | antifungicidni | antimykoticke | antiparazitalni | cistici | regeneracni | zklidnujici | pusobi_proti_zanetum_v_travicim_traktu | podporuje_funkci_jater | cisti_jatra | podporuje_funkci_zlucniku | cisti_zlucnik | podporuje_funkci_zaludku | cisti_zaludek | podporuje_funkci_sleziny | cisti_slezinu | podporuje_normalni_funkci_strev | cisti_streva | zklidnuje_traveni | podporuje_traveni | podporuje_tvorbu_zluci | priznive_pusobi_na_pokozku | priznive_pusobi_na_cevy | cisti_a_hoji_pokozku | cisti_a_hoji_rany | urychluje_hojeni_ran | harmonizuje_menstruacni_cyklus | ulevuje_pri_gynekologickych_potizich | zlepsuje_stav_cev | cisti_krev | posiluje_imunitu | silne_dezinfekcni_ucinky | silne_protizanetlive_ucinky | silne_protiplisnove_ucinky | pusobi_proti_koznim_chorobam | zesvetluje_pihy | prevence_rakoviny | doplnkova_lecba_rakoviny","pupen | kvet","pupen: duben | kveten ; kvet: cerven | cervenec | srpen | zari | rijen","zahrady|pole|rumiste|slunna_mista|okraje_obci|okraje_obci|sucha_stanoviste|tepla_stanoviste|pěstované_plochy","oranzova","1","on"
"R0215","měsíčnice vytrvalá","lunaria rediviva","mesicnice_vytrvala","lunaria_rediviva","https://www.brvohorik.cz/l/mesicnice-vytrvala/","bylina",,,,"nat | semeno","nat: kveten | cerven ; semeno: srpen | zari","listnate_lesy | stinne_lesy | zahrady","fialova","1","on"
"R0216","měrnice černá","ballota nigra","mernice_cerna","ballota_nigra","https://www.brvohorik.cz/l/mernice-cerna/","bylina","nervozita | uzkost | nespavost | kasel | nachlazeni",,"uklidnujici | sedativni | protikrecove | protizanetlive","nat","nat: cerven | cervenec | srpen","u_cest | rumiste | zahrady","fialova","2","on"
"R0217","narcis bílý","narcissus poeticus","narcis_bily","narcissus_poeticus","https://www.brvohorik.cz/l/narcis-bily/","bylina",,,,"cibule | kvet","kvet: brezen | duben ; cibule: zari | rijen","louky | zahrady | pestovane_plochy","bila","3","on"
"R0218","náprstník červený","digitalis purpurea","naprstnik_cerveny","digitalis_purpurea","https://www.brvohorik.cz/l/naprstnik-cerveny/","bylina",,,,"list","list: cerven | cervenec","lesni_okraje | svetliny | zahrady","ruzova | fialova","3","on"
"R0219","netřesk střešní","sempervivum tectorum","netresk_stresni","sempervivum_tectorum","https://www.brvohorik.cz/l/netresk-stresni/","bylina","rany | popaleniny | bodnuti_hmyzem | zanety_kuze",,"hojive | protizanetlive | chladive | zklidnujici","list","list: kveten | cerven | cervenec | srpen | zari","skaly | strechy | suche_strane | zahrady","ruzova | cervena","1","on"
"R0220","olivovník evropský","olea europaea","olivovnik_evropsky","olea_europaea","https://www.brvohorik.cz/l/olivovnik-evropsky/","strom","vysoky_krevni_tlak | vysoky_cholesterol | zanety",,"snizuje_krevni_tlak | snizuje_cholesterol | protizanetlive | antioxidantni","list | plod","list: celorocne ; plod: rijen | listopad","stredomori | pestovane_plochy","bila","1","on"
"R0221","olše lepkavá","alnus glutinosa","olse_lepkava","alnus_glutinosa","https://www.brvohorik.cz/l/olse-lepkava/","strom",,,,"kura | list | plod","kura: brezen | duben ; list: kveten | cerven ; plod: zari | rijen","brehy_vod | vlhke_lokality | lesy","zluta | zelena","1","on"
"R0222","oman pravý","inula helenium","oman_pravy","inula_helenium","https://www.brvohorik.cz/l/oman-pravy/","bylina","kasel | nachlazeni | zanet_prudusek | potize_s_travenim",,"expektoracni | protizanetlive | podporuje_traveni | antisepticke","koren","koren: zari | rijen","louky | zahrady | vlhke_lokality","zluta","1","on"
"R0223","oměj šalamounek","aconitum napellus","omej_salamounek","aconitum_napellus","https://www.brvohorik.cz/l/omej-salamounek/","bylina",,,,"koren | nat | kvet","koren: zari | rijen ; nat: cerven | cervenec ; kvet: cerven | cervenec","horske_louky | vlhke_lokality","modra | fialova","3","on"
"R0224","oregano řecké","origanum vulgare","oregano_recke","origanum_vulgare","https://www.brvohorik.cz/l/oregano-recke/","bylina","potize_s_travenim | nadymani | kasel | nachlazeni",,"antisepticke | protizanetlive | podporuje_traveni | expektoracni | antibakterialni","nat","nat: cerven | cervenec | srpen","zahrady | pestovane_plochy | suche_strane","bila | ruzova","1","on"
"R0225","orsej jarní","ficaria verna","orsej_jarni","ficaria_verna","https://www.brvohorik.cz/l/orsej-jarni/","bylina",,,,"list | nat","list: brezen | duben ; nat: brezen | duben","vlhke_louky | lesy | zahrady","zluta","2","on"
"R0226","ořešák černý","juglans nigra L.","oresak_cerny","juglans_nigra_L.","https://www.brvohorik.cz/l/oresak-cerny/","strom","paraziti | kozni_problemy | plisnove_infekce",,"antiparaziticke | protiplisnove | antibakterialni | stahujici","plod | list",,"zahrady | sady","zelena","2","on"
"R0227","ořešák královský","juglans regia","oresak_kralovsky","juglans_regia","https://www.brvohorik.cz/l/oresak-kralovsky/","strom","paraziti | kozni_problemy | prujem | zanety_dutiny_ustni",,"antiparaziticke | protizanetlive | stahujici | antibakterialni","plod | list","plod: zari | rijen ; list: cerven | cervenec","zahrady | sady","zelena","1","on"
"R0228","ostropestřec mariánský","silybum marianum","ostropestrec_mariansky","silybum_marianum","https://www.brvohorik.cz/l/ostropestrec-mariansky/","bylina","jaterni_potize | cirhoza_jater | detoxikace_jater | potize_se_zlucnikem",,"hepatoprotektivni | detoxikacni | protizanetlive | podporuje_cinnost_jater | antioxidantni","semeno","semeno: srpen | zari","suche_strane | rumiste | pole","fialova","1","on"
"R0229","ostropes trubil","onopordum acanthium","ostropes_trubil","onopordum_acanthium","https://www.brvohorik.cz/l/ostropes-trubil/","bylina",,,,"nat | koren","nat: cerven | cervenec | srpen ; koren: zari | rijen","suche_strane | rumiste | u_cest","fialova","2","on"
"R0230","ostrožka stračka","consolida regalis","ostrozka_stracka","consolida_regalis","https://www.brvohorik.cz/l/ostrozka-stracka/","bylina",,,,"semeno | nat","nat: cerven | cervenec ; semeno: srpen | zari","pole | rumiste | zahrady","modra | fialova","3","on"
"R0231","ostružiník maliník","rubus idaeus","ostruzinik_malinik","rubus_idaeus","https://www.brvohorik.cz/l/ostruzinik-malinik/","ker","prujem | nachlazeni | bolestiva_menstruace | zanety_dutiny_ustni",,"svíravé | protizanetlive | podporuje_traveni | reguluje_menstruaci | posilujici","list | plod","list: kveten | cerven ; plod: cerven | cervenec","lesni_okraje | zahrady | paseky","bila","1","on"
"R0232","ostružiník ostružina","rubus fruticosus","ostruzinik_ostruzina","rubus_fruticosus","https://www.brvohorik.cz/l/ostruzinik-ostruzina/","ker","prujem | zanety_dutiny_ustni | nachlazeni",,"svirave | protizanetlive | podporuje_traveni | posilujici","plod | list","cervenec | srpen | zari ; list: kveten | cerven","lesni_okraje | krovinne_porosty | zahrady","bila","1","on"
"R0233","outkovka pestrá","trametes versicolor","outkovka_pestra","trametes_versicolor","https://www.brvohorik.cz/l/outkovka-pestra/","houba","oslabená_imunita | infekce | onkologicka_onemocneni | zanety",,"imunostimulacni | protinadorove | protizanetlive | antioxidantni | antivirove","plodnice","plodnice: celoročne","lesy | na_mrtvem_dreve | kmeny_stromu | parezy",,"1","on"
"R0234","ožanka lesní","teucrium scorodonia","ozanka_lesni","teucrium_scorodonia","https://www.brvohorik.cz/l/ozanka-lesni/","bylina | poloker","potize_s_travenim | nechutenstvi",,"podporuje_traveni | horke | stimuluje_chut_k_jidlu | protizanetlive","nat","nat: cerven | cervenec | srpen","suche_strane | lesni_okraje | zahrady","ruzova","2","on"
"R0236","bodlák obecný","cirsium vulgare","bodlak_obecny","cirsium_vulgare","https://www.brvohorik.cz/l/bodlak-obecny/","bylina","potize_s_travenim | onemocneni_jater | potize_zlucniku | kozni_problemy | rany | zanety_kuze",,"protizanetlive | detoxikacni | podporuje_traveni | hojive | cisti_krev","koren | nat","nat: cerven | cervenec | srpen ; koren: zari | rijen","rumiste | louky | u_cest","fialova","1","on"
"R0237","penízek rolní","cirsium arvense","penizek_rolni","cirsium_arvense","https://www.brvohorik.cz/l/penizek-rolni/","bylina",,,,"nat | semeno","nat: duben | kveten ; semeno: cerven | cervenec","pole | rumiste | u_cest","bila","2","on"
"R0238","pelargonie růžová","Pelargonium radens","pelargonie_ruzova","Pelargonium radens","https://www.brvohorik.cz/l/pelargonie-ruzova/","bylina | poloker","kozni_problemy | zanety_kuze | rany | nervozita",,"protizanetlive | antisepticke | hojive | uklidnujici","list | kvet","list: celorocne ; kvet: kveten | cerven | cervenec | srpen","zahrady | interiery | pestovane_plochy","ruzova","1","on"
"R0239","pelargonie sidonská","pelargonium sidoides","pelargonie_sidonska","pelargonium_sidoides","https://www.brvohorik.cz/l/pelargonie-sidonska/","bylina | poloker","kozni_problemy | zanety_kuze | rany",,"protizanetlive | antisepticke | hojive","list | kvet","list: celorocne ; kvet: kveten | cerven | cervenec | srpen","zahrady | interiery | pestovane_plochy","ruzova","1","on"
"R0240","pelyněk brotan","artemisia abrotanum","pelinek_brotan","artemisia_abrotanum","https://www.brvohorik.cz/l/pelinek-brotan/","poloker | bylina","potize_s_travenim | nechutenstvi | nadymani | paraziti | kasel | nachlazeni | nervova_slabost",,"podporuje_traveni | protikrecove | antiparaziticke | antisepticke | tonizacni | stimulacni","nat","nat: cerven | cervenec | srpen","zahrady | pestovane_plochy | slunna_stanoviste","zluta","2","on"
"R0241","pelyněk estragon","artemisia dracunculus","pelynek_estragon","artemisia_dracunculus","https://www.brvohorik.cz/l/pelynek-estragon/","bylina","potize_s_travenim | nechutenstvi | nadymani",,"podporuje_traveni | stimulacni | protizanetlive | antisepticke","nat","nat: cerven | cervenec | srpen","zahrady | pestovane_plochy","zelena","1","on"
"R0242","pelyněk pravý","artemisia absinthium","pelynek_pravy","artemisia_absinthium","https://www.brvohorik.cz/l/pelynek-pravy/","bylina","potize_s_travenim | nechutenstvi | nadymani | paraziti",,"podporuje_traveni | horke | antiparaziticke | protizanetlive | stimulacni","nat","nat: cerven | cervenec | srpen","suche_strane | u_cest | rumiste","zluta","2","on"
"R0243","pelyněk černobýl","artemisia vulgaris","pelynek_cernobyl","artemisia_vulgaris","https://www.brvohorik.cz/l/pelynek-cernobyl/","bylina","potize_s_travenim | nadymani | bolestiva_menstruace | nepravidelna_menstruace",,"podporuje_traveni | protikrecove | reguluje_menstruaci | protizanetlive","nat","nat: cerven | cervenec | srpen","u_cest | rumiste | pole","zluta | hnedocervena","2","on"
"R0244","pepřovník černý","piper nigrum","peprovnik_cerny","piper_nigrum","https://www.brvohorik.cz/l/peprovnik-cerny/","liana","potize_s_travenim | nadymani | nechutenstvi | nachlazeni",,"podporuje_traveni | stimulacni | protizanetlive | antisepticke | prohrejvaci","plod","plod: celorocne","tropicke_oblasti | pestovane_plochy","bila","1","on"
"R0245","petržel zahradní","petroselinum crispum","petrzel_zahradni","petroselinum_crispum","https://www.brvohorik.cz/l/petrzel-zahradni/","bylina","potize_s_travenim | nadymani | zanety_mocovych_cest | otoky",,"podporuje_traveni | mocopudne | protizanetlive | detoxikacni","koren | list | semeno","list: kveten | cerven | cervenec ; koren: zari | rijen ; semeno: srpen | zari","zahrady | pestovane_plochy","zluta","1","on"
"R0246","petour maloubrný","galinsoga parviflora","petour_maloubrny","galinsoga_parviflora","https://www.brvohorik.cz/l/petour-maloubrny/","bylina",,,,"nat","nat: kveten | cerven | cervenec | srpen | zari","zahrady | pole | rumiste | u_cest","bila | zluta","1","on"
"R0247","pitulník žlutý","galeobdolon luteum","pitulnik_zluty","galeobdolon_luteum","https://www.brvohorik.cz/l/pitulnik-zluty/","bylina",,,,"nat","nat: duben | kveten | cerven","listnate_lesy | stinne_lesy | zahrady","zluta","1","on"
"R0248","pivoňka lékařská","paeonia officinalis","pivonka_lekarska","paeonia_officinalis","https://www.brvohorik.cz/l/pivonka-lekarska/","bylina","menstruační_potize | bolestiva_menstruace | krece | nervozita | bolesti_hlavy",,"protikrecove | uklidnujici | analgeticke | protizanetlive","koren | kvet","koren: zari | rijen ; kvet: kveten | cerven","zahrady | pestovane_plochy","ruzova | cervena | bila","2","on"
"R0249","pivoňka čínská","paeonia lactiflora","pivonka_cinska","paeonia_lactiflora","https://www.brvohorik.cz/l/pivonka-cinska/","bylina","menstruační_potize | bolestiva_menstruace | krece | nervozita",,"protikrecove | uklidnujici | protizanetlive | analgeticke","koren | kvet","koren: zari | rijen ; kvet: kveten | cerven","zahrady | pestovane_plochy","ruzova | bila | cervena","2","on"
"R0250","paeonia lactiflora","Paeonia lactiflora","paeonia_lactiflora","Paeonia lactiflora","https://www.brvohorik.cz/l/paeonia-lactiflora-/","bylina","menstruační_potize | bolestiva_menstruace | krece | nervozita",,"protikrecove | uklidnujici | protizanetlive | analgeticke","koren | kvet","koren: zari | rijen ; kvet: kveten | cerven","zahrady | pestovane_plochy","ruzova | bila | cervena","2","on"
"R0251","plicník lékařský","pulmonaria officinalis","plicnik_lekarsky","pulmonaria_officinalis","https://www.brvohorik.cz/l/plicnik-lekarsky/","bylina","kasel | nachlazeni | zanety_dychacich_cest | chrapot",,"expektoracni | protizanetlive | hojive | zklidnuje_sliznice","list | nat","list: duben | kveten ; nat: duben | kveten | cerven","listnate_lesy | stinne_lesy | vlhke_lokality","ruzova | modra","1","on"
"R0252","plicník tmavý","pulmonaria obscura","plicnik_tmavy","pulmonaria_obscura","https://www.brvohorik.cz/l/plicnik-tmavy/","bylina",,,,"list | nat","list: duben | kveten ; nat: duben | kveten | cerven","listnate_lesy | stinne_lesy | vlhke_lokality","fialova | ruzova","1","on"
"R0253","podběl lékařský","tussilago farfara","podbel_lekarsky","tussilago_farfara","https://www.brvohorik.cz/l/podbel-lekarsky/","bylina","kasel | nachlazeni | zanet_prudusek | zanety_dychacich_cest",,"expektoracni | protizanetlive | zklidnuje_sliznice","kvet | list","kvet: unor | brezen ; list: kveten | cerven","u_cest | svahy | rumiste","zluta","2","on"
"R0254","podbílek šupinatý","lathraea squamaria","podbilek_supinaty","lathraea_squamaria","https://www.brvohorik.cz/l/podbilek-supinaty/","bylina",,,,"nat","nat: brezen | duben | kveten","listnate_lesy | stinne_lesy","ruzova | fialova","1","on"
"R0255","pohanka obecná","fagopyrum esculentum","pohanka_obecna","fagopyrum_esculentum","https://www.brvohorik.cz/l/pohanka-obecna/","bylina","krecove_zily | hemoroidy | krehke_cevni_steny | vysoky_krevni_tlak | potize_s_travenim",,"posiluje_cevni_steny | snizuje_krevni_tlak | antioxidantni | protizanetlive | podporuje_traveni","nat | semeno","nat: cerven | cervenec | srpen ; semeno: srpen | zari","pole | pestovane_plochy","bila | ruzova","1","on"
"R0256","pomněnka lesní","myosotis sylvatica","pomnenka_lesni","myosotis_sylvatica","https://www.brvohorik.cz/l/pomnenka-lesni/","bylina",,,,"nat | kvet","nat: duben | kveten | cerven ; kvet: duben | kveten | cerven","lesy | zahrady | stinne_lokality","modra","1","on"
"R0257","pomněnka rolní","myosotis arvensis","pomnenka_rolni","myosotis_arvensis","https://www.brvohorik.cz/l/pomnenka-rolni/","bylina",,,,"nat | kvet","nat: kveten | cerven ; kvet: kveten | cerven","pole | louky | u_cest","modra","1","on"
"R0258","popenec břečťanolistý","glechoma hederacea","popenec_brectanolisty","glechoma_hederacea","https://www.brvohorik.cz/l/popenec-brectanolisty/","bylina","kasel | nachlazeni | zanety_dychacich_cest | potize_s_travenim",,"protizanetlive | antisepticke | expektoracni | podporuje_traveni","nat","nat: duben | kveten | cerven","louky | zahrady | lesni_okraje | u_cest","fialova","1","on"
"R0259","potočnice lékařská","nasturtium officinale","potocnice_lekarska","nasturtium_officinale","https://www.brvohorik.cz/l/potocnice-lekarska/","bylina","jarni_unava | nedostatek_vitaminu | potize_s_travenim | oslabena_imunita",,"vitaminizacni | podporuje_traveni | cisti_krev | posiluje_imunitu","nat | list","nat: duben | kveten | cerven ; list: duben | kveten | cerven","potoky | vlhke_lokality | brehy_vod","bila","1","on"
"R0260","prha arnika","arnica montana","prha_arnika","arnica_montana","https://www.brvohorik.cz/l/prha-arnika/","bylina","pohmozdeniny | otoky | zanety | bolesti_svalu",,"protizanetlive | analgeticke | hojive | podporuje_prokrveni","kvet","kvet: cerven | cervenec","horske_louky | kyselé_pudy","zluta","2","on"
"R0261","proskurník lékařský","althaea officinalis","proskurnik_lekarsky","althaea_officinalis","https://www.brvohorik.cz/l/proskurnik-lekarsky/","bylina","kasel | nachlazeni | zanety_dychacich_cest | podrazdeni_sliznic | zanety_traviciho_traktu",,"zklidnuje_sliznice | protizanetlive | obalove | expektoracni | hojive","koren | list | kvet","koren: zari | rijen ; list: cerven | cervenec ; kvet: cerven | cervenec | srpen","vlhke_louky | brehy_vod | zahrady","ruzova","1","on"
"R0262","prvosenka jarní","primula veris","prvosenka_jarni","primula_veris","https://www.brvohorik.cz/l/prvosenka-jarni/","bylina","kasel | nachlazeni | zanet_prudusek | zahleneni | nespavost | nervozita",,"expektoracni | protizanetlive | uklidnujici | podporuje_spanek | cisti_dychaci_cesty","kvet | koren","kvet: duben | kveten ; koren: zari | rijen","louky | pastviny | svetle_lesy","zluta","2","on"
"R0263","prvosenka vyšší","primula elatior","prvosenka_vyssi","primula_elatior","https://www.brvohorik.cz/l/prvosenka-vyssi/","bylina","kasel | nachlazeni | zanety_dychacich_cest",,"expektoracni | protizanetlive | uklidnujici","kvet | koren","kvet: brezen | duben | kveten ; koren: zari | rijen","louky | lesni_okraje | vlhke_lokality","zluta","1","on"
"R0264","pryskyřník prudký","ranunculus acris","pryskyřník_prudký","ranunculus_acris","https://www.brvohorik.cz/l/pryskyřník-prudký/","bylina",,,,"nat | kvet","nat: kveten | cerven | cervenec ; kvet: kveten | cerven | cervenec","louky | pastviny | vlhke_lokality","zluta","3","on"
"R0265","pryšec chvojka","euphorbia cyparissias","pryscec_chvojka","euphorbia_cyparissias","https://www.brvohorik.cz/l/pryscec-chvojka/","bylina",,,,"nat","nat: duben | kveten | cerven","suche_louky | pastviny | strane | pisky","zluta | zlutozelena","3","on"
"R0266","ptačinec žabinec","stellaria media","ptacinec_zabinec","stellaria_media","https://www.brvohorik.cz/l/ptacinec-zabinec/","bylina","kozni_problemy | zanety | rany | kasel | nachlazeni",,"protizanetlive | hojive | cisti_krev | expektoracni","nat","nat: brezen | duben | kveten | cerven | cervenec | srpen | zari | rijen","zahrady | pole | rumiste | vlhke_lokality","bila","1","on"
"R0267","pupalka dvouletá","oenothera biennis","pupalka_dvouleta","oenothera_biennis","https://www.brvohorik.cz/l/pupalka-dvouleta/","bylina","hormonalni_nerovnovaha | menstruační_potize | ekzemy | kozni_problemy",,"protizanetlive | regeneracni | podporuje_hormonalni_rovnovahu | vyzivne","semeno | koren","semeno: srpen | zari ; koren: zari | rijen","suche_lokality | rumiste | pole","zluta","1","on"
"R0268","pupava bezlodyžná","carlina acaulis","pupava_bezlodyzna","carlina_acaulis","https://www.brvohorik.cz/l/pupava-bezlodyzna/","bylina",,,,"koren","koren: zari | rijen","suche_louky | horske_louky | vapencove_pudy","bila","1","on"
"R0269","puškvorec obecný","acorus calamus","puskvorec_obecny","acorus_calamus","https://www.brvohorik.cz/l/puskvorec-obecny/","bylina","potize_s_travenim | nechutenstvi | nadymani",,"podporuje_traveni | horke | stimuluje_chut_k_jidlu | protizanetlive","oddenek","oddenek: zari | rijen","brehy_vod | mokrady | vlhke_lokality","zelena","2","on"
"R0270","přeslička bahenní","equisetum palustre","preslicka_bahenni","equisetum_palustre","https://www.brvohorik.cz/l/preslicka-bahenni/","bylina",,,,"nat","nat: kveten | cerven | cervenec | srpen","mokrady | vlhke_louky | brehy_vod","zelena","3","on"
"R0271","přeslička rolní","equisetum arvense","preslicka_rolni","equisetum_arvense","https://www.brvohorik.cz/l/preslicka-rolni/","bylina","zanety_mocovych_cest | otoky | lamavost_vlasu | lamavost_nehtu",,"mocopudne | posiluje_vlasy | posiluje_nehty | detoxikacni | protizanetlive","nat","nat: kveten | cerven | cervenec | srpen","pole | louky | rumiste","zelena","1","on"
"R0272","pýr plazivý","elytrigia repens","pyr_plazivy","elytrigia_repens","https://www.brvohorik.cz/l/pyr-plazivy/","bylina","zanety_mocovych_cest | zanet_ledvin | otoky | potize_s_travenim",,"mocopudne | protizanetlive | detoxikacni | podporuje_vylucovani","oddenek","oddenek: brezen | duben | zari | rijen","pole | louky | zahrady | rumiste","zelena","1","on"
"R0273","rakytník řešetlákový","hippophae rhamnoides","rakytnik_resetlakovy","hippophae_rhamnoides","https://www.brvohorik.cz/l/rakytnik-resetlakovy/","ker","oslabená_imunita | nachlazeni | kozni_problemy | unava | rekonvalescence",,"vitaminizacni | antioxidantni | posiluje_imunitu | protizanetlive | regeneracni","plod | list","plod: zari | rijen ; list: cerven | cervenec","pisky | pobrezi | suche_strane | pestovane_plochy","zluta | oranzova","1","on"
"R0274","rdesno blešník","persicaria lapathifolia","rdesno_blesnik","persicaria_lapathifolia","https://www.brvohorik.cz/l/rdesno-blesnik/","bylina",,,,"nat","nat: cerven | cervenec | srpen","vlhke_lokality | pole | rumiste","ruzova","2","on"
"R0275","rdesno hadí kořen","bistorta major","rdesno_hadi_koren","bistorta_major","https://www.brvohorik.cz/l/rdesno-hadi-koren/","bylina","prujem | zanety_dutiny_ustni | krvaceni | zanety_traviciho_traktu",,"svirave | protizanetlive | hojive | zastavuje_krvaceni","koren","koren: zari | rijen","vlhke_louky | brehy_vod","ruzova","1","on"
"R0276","rdesno mnohokvěté","polygonum multiflorum","rdesno_mnohokvete","polygonum_multiflorum","https://www.brvohorik.cz/l/rdesno-mnohokvete/","bylina | liana","unava | vycerpani | oslabena_imunita | predcasne_sediveni",,"tonizacni | posilujici | adaptogenni | vyzivne","koren","koren: zari | rijen","pestovane_plochy | zahrady","bila","2","on"
"R0277","rdesno peprník","persicaria hydropiper","rdesno_peprnik","persicaria_hydropiper","https://www.brvohorik.cz/l/rdesno-peprnik/","bylina","prujem | krvaceni | zanety_dutiny_ustni",,"svíravé | protizanetlive | zastavuje_krvaceni | antibakterialni","nat","nat: cerven | cervenec | srpen","vlhke_lokality | brehy_vod | mokrady","ruzova","2","on"
"R0278","rmen barvířský","cota tinctoria","rmen_barvirsky","cota_tinctoria","https://www.brvohorik.cz/l/rmen-barvirsky/","bylina",,,,"kvet | nat","kvet: cerven | cervenec | srpen ; nat: cerven | cervenec | srpen","suche_louky | strane | skalky","zluta","1","on"
"R0279","rmen rolní","anthemis arvensis","rmen_rolni","anthemis_arvensis","https://www.brvohorik.cz/l/rmen-rolni/","bylina",,,,"kvet | nat","kvet: kveten | cerven | cervenec | srpen ; nat: kveten | cerven | cervenec","pole | rumiste | u_cest","bila | zluta","1","on"
"R0280","reven kadeřavá","rheum rhabarbarum","reven_kaderava","rheum_rhabarbarum","https://www.brvohorik.cz/l/reven-kaderava/","bylina","zacpa | potize_s_travenim",,"projimave | podporuje_traveni","koren | list","list: kveten | cerven ; koren: zari | rijen","zahrady | pestovane_plochy","zelena | bila","2","on"
"R0281","rezavec šikmý","inonotus obliquus","rezavec_sikmy","inonotus_obliquus","https://www.brvohorik.cz/l/rezavec-sikmy/","houba","oslabena_imunita | infekce | onkologicka_onemocneni | zanety | unava",,"imunostimulacni | antioxidantni | protinadorove | protizanetlive | antivirove | tonizacni","plodnice","plodnice: celorocne","listnate_lesy | na_kmenech_brezy",,"1","on"
"R0282","routa vonná","ruta graveolens","routa_vonna","ruta_graveolens","https://www.brvohorik.cz/l/routa-vonna/","bylina","potize_s_travenim | nadymani | menstruační_potize",,"protikrecove | podporuje_traveni | protizanetlive | stimulacni","nat","nat: cerven | cervenec | srpen","zahrady | pestovane_plochy | suche_strane","zluta","3","on"
"R0283","rozchodnice růžová","rhodiola rosea","rozchodnice_ruzova","rhodiola_rosea","https://www.brvohorik.cz/l/rozchodnice-ruzova/","bylina","unava | stres | vycerpani | snizena_vykonnost",,"adaptogenni | tonizacni | posilujici | zlepsuje_vykonnost","koren","koren: zari | rijen","horske_oblasti | skalnate_strane","zluta","1","on"
"R0284","rozchodník nachový","hylotelephium telephium","rozchodnik_nachovy","hylotelephium_telephium","https://www.brvohorik.cz/l/rozchodnik-nachovy/","bylina | sukulent",,,,"nat | list","nat: cerven | cervenec | srpen ; list: kveten | cerven","skalky | suche_strane | zahrady","ruzova | fialova","1","on"
"R0285","rozmarýn lékařský","salvia rosmarinus","rozmaryn_lekarsky","salvia_rosmarinus","https://www.brvohorik.cz/l/rozmaryn-lekarsky/","bylina","potize_s_travenim | unava | nizky_krevni_tlak | nachlazeni",,"podporuje_traveni | stimuluje | prokrvujici | antisepticke | protizanetlive","list | nat","list: kveten | cerven | cervenec | srpen ; nat: cerven | cervenec | srpen","zahrady | pestovane_plochy | suche_strane","modra | fialova","1","on"
"R0286","rozrazil laločnatý","Veronica Sublobata","rozrazil_lalocnaty","Veronica Sublobata","https://www.brvohorik.cz/l/rozrazil-lalocnaty/","bylina",,,,"nat","nat: duben | kveten | cerven","pole | zahrady | rumiste","modra","1","on"
"R0287","rozrazil lékařský","veronica officinalis","rozrazil_lekarsky","veronica_officinalis","https://www.brvohorik.cz/l/rozrazil-lekarsky/","bylina","kasel | nachlazeni | zanety_dychacich_cest | potize_s_travenim | kozni_problemy",,"protizanetlive | expektoracni | podporuje_traveni | hojive | cisti_krev","nat","nat: kveten | cerven | cervenec | srpen","louky | lesni_okraje | pastviny","modra","1","on"
"R0288","rozrazil rezekvítek","veronica chamaedrys","rozrazil_rezekvitek","veronica_chamaedrys","https://www.brvohorik.cz/l/rozrazil-rezekvitek/","bylina",,,,"nat","nat: duben | kveten | cerven","louky | lesni_okraje | travniky","modra","1","on"
